Gene stable ID,Gene name,Mouse gene stable ID,Mouse gene name,Last common ancestor with Mouse,Mouse homology type,%id. target Mouse gene identical to query gene,%id. query gene identical to target Mouse gene,Mouse Gene-order conservation score,Mouse Whole-genome alignment coverage,"Mouse orthology confidence [0 low, 1 high]"
ENSG00000111254,AKAP3,ENSMUSG00000030344,Akap3,Euarchontoglires,ortholog_one2one,73.6225,72.6852,100,100.00,1
ENSG00000149428,HYOU1,ENSMUSG00000032115,Hyou1,Eutheria,ortholog_one2one,91.6917,91.6917,100,100.00,1
ENSG00000196981,WDR5B,ENSMUSG00000034379,Wdr5b,Euarchontoglires,ortholog_one2one,83.0303,83.5366,100,100.00,1
ENSG00000114030,KPNA1,ENSMUSG00000022905,Kpna1,Euarchontoglires,ortholog_one2one,97.7695,97.7695,100,100.00,1
ENSG00000139180,NDUFA9,ENSMUSG00000000399,Ndufa9,Euarchontoglires,ortholog_one2one,78.2493,78.2493,100,100.00,1
ENSG00000123636,BAZ2B,ENSMUSG00000026987,Baz2b,Euarchontoglires,ortholog_one2one,84.4557,86.2459,100,99.73,1
ENSG00000105650,PDE4C,ENSMUSG00000031842,Pde4c,Boreoeutheria,ortholog_one2one,68.9706,65.9634,100,99.34,1
ENSG00000138496,PARP9,ENSMUSG00000022906,Parp9,Euarchontoglires,ortholog_one2one,62.149,61.3253,100,100.00,1
ENSG00000125629,INSIG2,ENSMUSG00000003721,Insig2,Euarchontoglires,ortholog_one2one,96.8889,96.8889,100,100.00,1
ENSG00000151079,KCNA6,ENSMUSG00000038077,Kcna6,Euarchontoglires,ortholog_one2one,92.8166,92.8166,100,100.00,1
ENSG00000111262,KCNA1,ENSMUSG00000047976,Kcna1,Eutheria,ortholog_one2one,98.3838,98.3838,100,100.00,1
ENSG00000177990,DPY19L2,ENSMUSG00000085576,Dpy19l2,Boreoeutheria,ortholog_one2one,78.628,77.1022,0,100.00,1
ENSG00000144229,THSD7B,ENSMUSG00000042581,Thsd7b,Euarchontoglires,ortholog_one2one,85.6164,85.5632,50,100.00,1
ENSG00000184611,KCNH7,ENSMUSG00000059742,Kcnh7,Euarchontoglires,ortholog_one2one,94.398,94.477,100,100.00,1
ENSG00000138018,SELENOI,ENSMUSG00000075703,Selenoi,Euarchontoglires,ortholog_one2one,91.1839,90.9548,100,100.00,1
ENSG00000163840,DTX3L,ENSMUSG00000049502,Dtx3l,Euarchontoglires,ortholog_one2one,58.3784,57.754,100,100.00,1
ENSG00000204532,ZSCAN5C,ENSMUSG00000058028,Zscan5b,Bilateria,ortholog_many2many,36.8952,39.1026,75,90.19,0
ENSG00000234465,PINLYP,ENSMUSG00000011632,Pinlyp,Euarchontoglires,ortholog_one2one,55.8824,53.7736,100,100.00,1
ENSG00000184144,CNTN2,ENSMUSG00000053024,Cntn2,Euarchontoglires,ortholog_one2one,90.1923,90.1923,100,100.00,1
ENSG00000196935,SRGAP1,ENSMUSG00000020121,Srgap1,Eutheria,ortholog_one2one,97.9724,97.9724,100,100.00,1
ENSG00000186838,SELENOV,ENSMUSG00000046750,Selenov,Euarchontoglires,ortholog_one2one,40.4624,42.6829,100,100.00,0
ENSG00000125037,EMC3,ENSMUSG00000030286,Emc3,Eutheria,ortholog_one2one,99.6169,99.6169,100,100.00,1
ENSG00000269720,CCDC194,ENSMUSG00000108900,Ccdc194,Euarchontoglires,ortholog_one2one,66.6667,66.6667,100,100.00,1
ENSG00000228567,VN1R4,ENSMUSG00000058030,Vmn1r237,Eutheria,ortholog_one2many,50.8306,52.9412,25,96.44,1
ENSG00000228567,VN1R4,ENSMUSG00000045575,Vmn1r233,Eutheria,ortholog_one2many,44.186,41.6928,0,0.00,0
ENSG00000228567,VN1R4,ENSMUSG00000050102,Vmn1r235,Eutheria,ortholog_one2many,43.8538,37.8223,25,0.00,0
ENSG00000228567,VN1R4,ENSMUSG00000057203,Vmn1r234,Eutheria,ortholog_one2many,48.1728,44.0729,25,4.48,0
ENSG00000228567,VN1R4,ENSMUSG00000054142,Vmn1r236,Eutheria,ortholog_one2many,46.5116,41.9162,25,0.00,0
ENSG00000185432,METTL7A,ENSMUSG00000058057,Mettl7a3,Euarchontoglires,ortholog_one2many,79.918,79.918,100,1.98,1
ENSG00000185432,METTL7A,ENSMUSG00000054619,Mettl7a1,Euarchontoglires,ortholog_one2many,84.8361,84.8361,100,100.00,1
ENSG00000185432,METTL7A,ENSMUSG00000056487,Mettl7a2,Euarchontoglires,ortholog_one2many,80.7377,80.7377,100,0.00,1
ENSG00000284638,SMIM44,ENSMUSG00000114004,Gm48552,Euarchontoglires,ortholog_one2one,67.1141,74.0741,100,98.43,1
ENSG00000268655,,ENSMUSG00000118462,Lhb,Eutheria,ortholog_one2one,54.491,58.7097,100,100.00,1
ENSG00000160007,ARHGAP35,ENSMUSG00000058230,Arhgap35,Euarchontoglires,ortholog_one2one,97.7985,97.7985,100,100.00,1
ENSG00000144867,SRPRB,ENSMUSG00000032553,Srprb,Euarchontoglires,ortholog_one2one,90.4059,91.0781,100,100.00,1
ENSG00000123268,ATF1,ENSMUSG00000023027,Atf1,Euarchontoglires,ortholog_one2one,90.7749,91.4498,100,100.00,1
ENSG00000130751,NPAS1,ENSMUSG00000001988,Npas1,Euarchontoglires,ortholog_one2one,86.6102,86.0269,100,100.00,1
ENSG00000186452,TMPRSS12,ENSMUSG00000045631,Tmprss12,Euarchontoglires,ortholog_one2one,58.3333,60.4167,100,86.00,1
ENSG00000214511,HIGD1C,ENSMUSG00000093550,Higd1c,Euarchontoglires,ortholog_one2one,81.4433,82.2917,100,100.00,1
ENSG00000057019,DCBLD2,ENSMUSG00000035107,Dcbld2,Euarchontoglires,ortholog_one2one,83.7419,84.3953,100,100.00,1
ENSG00000171847,FAM90A1,ENSMUSG00000079112,Fam90a1a,Euarchontoglires,ortholog_many2many,26.0776,28.2051,0,0.00,0
ENSG00000171847,FAM90A1,ENSMUSG00000043549,Fam90a1b,Euarchontoglires,ortholog_many2many,28.2328,31.2649,0,79.00,0
ENSG00000196465,MYL6B,ENSMUSG00000039824,Myl6b,Boreoeutheria,ortholog_one2one,91.3462,91.7874,75,100.00,1
ENSG00000155368,DBI,ENSMUSG00000026385,Dbi,Boreoeutheria,ortholog_one2one,74.7126,48.1481,100,100.00,0
ENSG00000206712,RNU6-26P,ENSMUSG00000119828,Gm53179,Eutheria,ortholog_one2one,91.5888,91.5888,,0.00,0
ENSG00000207331,RNU6-1263P,ENSMUSG00000119658,Gm24674,Eutheria,ortholog_one2one,83.9623,85.5769,,0.00,0
ENSG00000064225,ST3GAL6,ENSMUSG00000022747,St3gal6,Eutheria,ortholog_one2one,74.0181,74.4681,100,100.00,1
ENSG00000111732,AICDA,ENSMUSG00000040627,Aicda,Euarchontoglires,ortholog_one2one,92.4242,92.4242,50,100.00,1
ENSG00000144451,SPAG16,ENSMUSG00000053153,Spag16,Euarchontoglires,ortholog_one2one,75.5943,74.6479,100,100.00,1
ENSG00000188997,KCTD21,ENSMUSG00000044952,Kctd21,Boreoeutheria,ortholog_one2one,99.6154,99.6154,100,100.00,1
ENSG00000118369,USP35,ENSMUSG00000035713,Usp35,Euarchontoglires,ortholog_one2one,88.8016,89.5937,100,100.00,1
ENSG00000130748,TMEM160,ENSMUSG00000019158,Tmem160,Euarchontoglires,ortholog_one2one,94.1489,94.1489,100,100.00,1
ENSG00000130749,ZC3H4,ENSMUSG00000059273,Zc3h4,Euarchontoglires,ortholog_one2one,87.7206,91.0757,100,100.00,1
ENSG00000143028,SYPL2,ENSMUSG00000027887,Sypl2,Euarchontoglires,ortholog_one2one,91.1765,93.9394,100,100.00,1
ENSG00000154429,CCSAP,ENSMUSG00000031971,Ccsap,Boreoeutheria,ortholog_one2one,68.1481,73.0159,100,100.00,1
ENSG00000021826,CPS1,ENSMUSG00000025991,Cps1,Euarchontoglires,ortholog_one2one,95.3333,95.3333,100,100.00,1
ENSG00000033327,GAB2,ENSMUSG00000004508,Gab2,Euarchontoglires,ortholog_one2one,91.716,93.0931,100,100.00,1
ENSG00000143632,ACTA1,ENSMUSG00000031972,Acta1,Eutheria,ortholog_one2one,100,100,100,100.00,1
ENSG00000142230,SAE1,ENSMUSG00000052833,Sae1,Euarchontoglires,ortholog_one2one,93.3526,92.2857,100,100.00,1
ENSG00000187815,ZFP69,ENSMUSG00000064141,Zfp69,Euarchontoglires,ortholog_one2one,74.7148,66.9506,100,93.03,1
ENSG00000065970,FOXJ2,ENSMUSG00000003154,Foxj2,Euarchontoglires,ortholog_one2one,89.0244,90.4425,100,100.00,1
ENSG00000167283,ATP5MG,ENSMUSG00000038717,Atp5l,Boreoeutheria,ortholog_many2many,82.5243,82.5243,100,100.00,1
ENSG00000167283,ATP5MG,ENSMUSG00000096486,Gm5426,Boreoeutheria,ortholog_many2many,75.7282,75.7282,0,0.00,0
ENSG00000163820,FYCO1,ENSMUSG00000025241,Fyco1,Euarchontoglires,ortholog_one2one,75.7104,77.8706,75,100.00,1
ENSG00000200087,SNORA73B,ENSMUSG00000065072,Gm24533,Theria,ortholog_one2one,77.451,80.6122,,0.00,0
ENSG00000171860,C3AR1,ENSMUSG00000040552,C3ar1,Euarchontoglires,ortholog_one2one,64.9378,65.6184,100,100.00,1
ENSG00000180098,TRNAU1AP,ENSMUSG00000028898,Trnau1ap,Euarchontoglires,ortholog_one2one,98.9547,98.9547,75,100.00,1
ENSG00000105327,BBC3,ENSMUSG00000002083,Bbc3,Euarchontoglires,ortholog_one2one,90.6736,90.6736,100,100.00,1
ENSG00000089818,NECAP1,ENSMUSG00000030327,Necap1,Euarchontoglires,ortholog_one2one,94.1818,94.1818,75,100.00,1
ENSG00000137513,NARS2,ENSMUSG00000018995,Nars2,Euarchontoglires,ortholog_one2one,84.4864,84.4864,100,100.00,1
ENSG00000105321,CCDC9,ENSMUSG00000041375,Ccdc9,Eutheria,ortholog_one2one,77.5895,70.068,100,100.00,1
ENSG00000221539,SNORD99,ENSMUSG00000080615,Snord99,Eutheria,ortholog_one2one,90.5405,90.5405,,100.00,1
ENSG00000273544,SNORA44,ENSMUSG00000088894,Gm22520,Mammalia,ortholog_one2many,72.7273,74.4186,,0.00,0
ENSG00000273544,SNORA44,ENSMUSG00000064604,Snora44,Mammalia,ortholog_one2many,84.8485,86.8217,,100.00,1
ENSG00000274582,SNORA16A,ENSMUSG00002075525,SNORA16A,Eutheria,ortholog_one2one,83.9416,83.9416,,100.00,1
ENSG00000188060,RAB42,ENSMUSG00000089687,Rab42,Euarchontoglires,ortholog_one2one,78.4404,79.5349,100,100.00,1
ENSG00000214021,TTLL3,ENSMUSG00000030276,Ttll3,Eutheria,ortholog_one2one,70.9202,62.2845,100,100.00,1
ENSG00000257704,INAFM1,ENSMUSG00000091811,Inafm1,Euarchontoglires,ortholog_one2one,69.0141,75.3846,100,100.00,1
ENSG00000167107,ACSF2,ENSMUSG00000076435,Acsf2,Euarchontoglires,ortholog_one2one,78.6992,78.6992,100,100.00,1
ENSG00000160877,NACC1,ENSMUSG00000001910,Nacc1,Boreoeutheria,ortholog_one2one,87.8558,90.0778,100,99.98,1
ENSG00000099341,PSMD8,ENSMUSG00000030591,Psmd8,Eutheria,ortholog_one2one,90.2857,89.5184,100,100.00,1
ENSG00000117266,CDK18,ENSMUSG00000026437,Cdk18,Euarchontoglires,ortholog_one2one,86.9198,91.3525,100,100.00,1
ENSG00000065000,AP3D1,ENSMUSG00000020198,Ap3d1,Euarchontoglires,ortholog_one2one,88.642,89.8249,100,99.98,1
ENSG00000111729,CLEC4A,ENSMUSG00000049037,Clec4a1,Euarchontoglires,ortholog_one2one,52.7426,51.0204,50,100.00,1
ENSG00000158636,EMSY,ENSMUSG00000035401,Emsy,Euarchontoglires,ortholog_one2one,90.1272,95.3323,100,100.00,1
ENSG00000196946,ZNF705A,ENSMUSG00000055150,Zfp78,Bilateria,ortholog_many2many,31.3333,18.3594,0,0.00,0
ENSG00000163491,NEK10,ENSMUSG00000042567,Nek10,Euarchontoglires,ortholog_one2one,89.3274,89.3274,75,100.00,1
ENSG00000129317,PUS7L,ENSMUSG00000033356,Pus7l,Euarchontoglires,ortholog_one2one,71.7546,71.6524,100,100.00,1
ENSG00000136457,CHAD,ENSMUSG00000039084,Chad,Euarchontoglires,ortholog_one2one,92.2006,92.4581,100,99.56,1
ENSG00000136444,RSAD1,ENSMUSG00000039096,Rsad1,Euarchontoglires,ortholog_one2one,84.3891,84.3891,75,100.00,1
ENSG00000143850,PLEKHA6,ENSMUSG00000041757,Plekha6,Euarchontoglires,ortholog_one2one,92.0802,82.2677,100,100.00,1
ENSG00000158234,FAIM,ENSMUSG00000096316,Faiml,Euarchontoglires,ortholog_one2many,67.1642,75.8427,50,96.62,1
ENSG00000158234,FAIM,ENSMUSG00000032463,Faim,Euarchontoglires,ortholog_one2many,90.5473,90.5473,25,30.20,0
ENSG00000136449,MYCBPAP,ENSMUSG00000039110,Mycbpap,Euarchontoglires,ortholog_one2one,69.9256,69.8514,100,100.00,1
ENSG00000151239,TWF1,ENSMUSG00000022451,Twf1,Euarchontoglires,ortholog_one2one,94.8571,94.8571,100,100.00,1
ENSG00000151276,MAGI1,ENSMUSG00000045095,Magi1,Boreoeutheria,ortholog_one2one,93.0917,92.5221,100,100.00,1
ENSG00000197056,ZMYM1,ENSMUSG00000043872,Zmym1,Euarchontoglires,ortholog_one2one,55.3415,64.293,100,98.65,1
ENSG00000130812,ANGPTL6,ENSMUSG00000038742,Angptl6,Euarchontoglires,ortholog_one2one,72.766,74.8359,100,100.00,1
ENSG00000198001,IRAK4,ENSMUSG00000059883,Irak4,Euarchontoglires,ortholog_one2one,83.6957,83.878,100,100.00,1
ENSG00000104856,RELB,ENSMUSG00000002983,Relb,Eutheria,ortholog_one2one,86.5285,89.7849,100,100.00,1
ENSG00000049283,EPN3,ENSMUSG00000010080,Epn3,Euarchontoglires,ortholog_one2one,86.7089,86.1635,100,100.00,1
ENSG00000104859,CLASRP,ENSMUSG00000061028,Clasrp,Boreoeutheria,ortholog_one2one,95.1039,95.9581,100,100.00,1
ENSG00000203910,C1orf146,ENSMUSG00000089798,1700028K03Rik,Euarchontoglires,ortholog_one2one,82.2222,79.5699,100,100.00,1
ENSG00000254647,INS,ENSMUSG00000035804,Ins1,Euarchontoglires,ortholog_one2many,78.1818,79.6296,0,0.00,0
ENSG00000254647,INS,ENSMUSG00000000215,Ins2,Euarchontoglires,ortholog_one2many,81.8182,81.8182,100,100.00,1
ENSG00000006282,SPATA20,ENSMUSG00000020867,Spata20,Eutheria,ortholog_one2one,84.5387,85.8228,100,100.00,1
ENSG00000174842,GLMN,ENSMUSG00000029276,Glmn,Euarchontoglires,ortholog_one2one,86.3636,86.0738,100,100.00,1
ENSG00000180176,TH,ENSMUSG00000000214,Th,Euarchontoglires,ortholog_one2one,87.9276,87.751,100,100.00,1
ENSG00000135624,CCT7,ENSMUSG00000030007,Cct7,Euarchontoglires,ortholog_one2one,95.9484,95.7721,100,100.00,1
ENSG00000144559,TAMM41,ENSMUSG00000030316,Tamm41,Eutheria,ortholog_one2one,79.2285,79.2285,100,100.00,1
ENSG00000064763,FAR2,ENSMUSG00000030303,Far2,Eutheria,ortholog_one2one,87.9612,87.9612,100,100.00,1
ENSG00000207003,RNU6-611P,ENSMUSG00000119176,Gm22618,Eutheria,ortholog_one2many,86.5385,84.1122,,0.00,0
ENSG00000170684,ZNF296,ENSMUSG00000011267,Zfp296,Euarchontoglires,ortholog_one2one,61.0526,65.1685,100,100.00,1
ENSG00000122484,RPAP2,ENSMUSG00000033773,Rpap2,Euarchontoglires,ortholog_one2one,69.6078,69.3811,100,100.00,1
ENSG00000142252,GEMIN7,ENSMUSG00000044709,Gemin7,Eutheria,ortholog_one2one,78.626,79.845,100,100.00,1
ENSG00000104946,TBC1D17,ENSMUSG00000038520,Tbc1d17,Boreoeutheria,ortholog_one2one,89.0432,89.4574,100,100.00,1
ENSG00000087502,ERGIC2,ENSMUSG00000030304,Ergic2,Euarchontoglires,ortholog_one2one,95.4907,95.4907,100,100.00,1
ENSG00000279111,OR10X1,ENSMUSG00000066672,Olfr417,Euarchontoglires,ortholog_one2many,78.2209,82.5243,75,0.00,1
ENSG00000279111,OR10X1,ENSMUSG00000059503,Olfr248,Euarchontoglires,ortholog_one2many,73.9264,77.9935,75,100.00,1
ENSG00000065371,ROPN1,ENSMUSG00000022832,Ropn1,Euarchontoglires,ortholog_one2many,83.4906,83.4906,100,100.00,1
ENSG00000196266,OR10J3,ENSMUSG00000046643,Olfr218,Euarchontoglires,ortholog_one2many,80.1917,80.1917,100,100.00,1
ENSG00000196266,OR10J3,ENSMUSG00000049456,Olfr1404,Euarchontoglires,ortholog_one2many,75.0799,75.0799,100,0.00,1
ENSG00000115468,EFHD1,ENSMUSG00000026255,Efhd1,Euarchontoglires,ortholog_one2one,82.4268,82.0833,100,100.00,1
ENSG00000197591,OR11L1,ENSMUSG00000043880,Olfr323,Euarchontoglires,ortholog_one2one,76.7081,76.4706,50,100.00,1
ENSG00000162722,TRIM58,ENSMUSG00000037124,Trim58,Euarchontoglires,ortholog_one2one,79.0123,79.1753,25,100.00,1
ENSG00000238243,OR2W3,ENSMUSG00000063549,Olfr322,Eutheria,ortholog_one2many,84.3949,81.0398,50,98.18,1
ENSG00000238243,OR2W3,ENSMUSG00000060030,Olfr317,Eutheria,ortholog_one2many,83.121,79.8165,0,0.00,0
ENSG00000177275,OR2AJ1,ENSMUSG00000062245,Olfr170,Euarchontoglires,ortholog_one2many,73.1707,76.6773,25,0.00,0
ENSG00000177275,OR2AJ1,ENSMUSG00000060480,Olfr171,Euarchontoglires,ortholog_one2many,74.3902,77.707,25,0.00,0
ENSG00000177275,OR2AJ1,ENSMUSG00000068535,Olfr169,Euarchontoglires,ortholog_one2many,75.6098,79.2332,25,99.27,1
ENSG00000279263,OR2L8,ENSMUSG00000045341,Olfr167,Euarchontoglires,ortholog_one2many,79.1667,79.1667,25,100.00,1
ENSG00000033867,SLC4A7,ENSMUSG00000021733,Slc4a7,Euarchontoglires,ortholog_one2one,89.8332,90.1914,50,100.00,1
ENSG00000197532,OR6Y1,ENSMUSG00000051509,Olfr414,Amniota,ortholog_one2one,56,57.4132,75,0.00,1
ENSG00000121903,ZSCAN20,ENSMUSG00000061894,Zscan20,Euarchontoglires,ortholog_one2one,75.5513,76.5049,75,100.00,1
ENSG00000213024,NUP62,ENSMUSG00000109511,Nup62,Euarchontoglires,ortholog_one2one,76.4368,75.8555,100,99.89,1
ENSG00000084444,FAM234B,ENSMUSG00000030207,Fam234b,Euarchontoglires,ortholog_one2one,87.1383,82.3708,100,100.00,1
ENSG00000198104,OR2T6,ENSMUSG00000052417,Olfr720,Euarchontoglires,ortholog_one2one,81.4935,79.4304,0,100.00,1
ENSG00000183734,ASCL2,ENSMUSG00000009248,Ascl2,Euarchontoglires,ortholog_one2one,73.5751,53.9924,100,100.00,1
ENSG00000034971,MYOC,ENSMUSG00000026697,Myoc,Euarchontoglires,ortholog_one2one,79.5635,81.8367,100,100.00,1
ENSG00000064201,TSPAN32,ENSMUSG00000000244,Tspan32,Euarchontoglires,ortholog_one2one,50.625,63.2812,100,99.52,1
ENSG00000153930,ANKFN1,ENSMUSG00000047773,Ankfn1,Euarchontoglires,ortholog_one2one,90.1396,80.3266,100,100.00,1
ENSG00000187730,GABRD,ENSMUSG00000029054,Gabrd,Euarchontoglires,ortholog_one2one,92.0354,92.6503,100,100.00,1
ENSG00000170802,FOXN2,ENSMUSG00000034998,Foxn2,Euarchontoglires,ortholog_one2one,84.4548,84.8485,100,100.00,1
ENSG00000171303,KCNK3,ENSMUSG00000049265,Kcnk3,Euarchontoglires,ortholog_one2one,91.3706,88.0196,100,100.00,1
ENSG00000167767,KRT80,ENSMUSG00000037185,Krt80,Euarchontoglires,ortholog_one2one,85.6195,85.6195,100,100.00,1
ENSG00000161652,IZUMO2,ENSMUSG00000066500,Izumo2,Eutheria,ortholog_one2one,52.0362,59.5855,100,81.52,1
ENSG00000179915,NRXN1,ENSMUSG00000024109,Nrxn1,Boreoeutheria,ortholog_one2one,99.2701,98.8111,50,100.00,1
ENSG00000183691,NOG,ENSMUSG00000048616,Nog,Euarchontoglires,ortholog_one2one,99.1379,99.1379,100,100.00,1
ENSG00000184185,KCNJ12,ENSMUSG00000042529,Kcnj12,Eutheria,ortholog_one2many,96.0739,78.6389,50,100.00,1
ENSG00000063244,U2AF2,ENSMUSG00000030435,U2af2,Euarchontoglires,ortholog_one2one,99.7895,99.7895,75,100.00,1
ENSG00000116809,ZBTB17,ENSMUSG00000006215,Zbtb17,Euarchontoglires,ortholog_one2one,91.7808,92.8212,100,100.00,1
ENSG00000260458,KCNJ18,ENSMUSG00000042529,Kcnj12,Eutheria,ortholog_one2many,94.6882,77.5047,50,100.00,1
ENSG00000135480,KRT7,ENSMUSG00000023039,Krt7,Eutheria,ortholog_one2one,80.8102,82.9322,100,100.00,1
ENSG00000130758,MAP3K10,ENSMUSG00000040390,Map3k10,Euarchontoglires,ortholog_one2one,91.4046,92.569,100,100.00,1
ENSG00000006283,CACNA1G,ENSMUSG00000020866,Cacna1g,Euarchontoglires,ortholog_one2one,94.7413,94.5821,100,100.00,1
ENSG00000149091,DGKZ,ENSMUSG00000040479,Dgkz,Eutheria,ortholog_one2one,92.0259,76.0463,100,100.00,1
ENSG00000174521,TTC9B,ENSMUSG00000007944,Ttc9b,Euarchontoglires,ortholog_one2one,91.6318,91.6318,100,100.00,1
ENSG00000183888,SRARP,ENSMUSG00000070637,Srarp,Euarchontoglires,ortholog_one2one,43.787,45.3988,100,88.78,0
ENSG00000173641,HSPB7,ENSMUSG00000006221,Hspb7,Euarchontoglires,ortholog_one2one,94.7059,95.2663,100,100.00,1
ENSG00000105221,AKT2,ENSMUSG00000004056,Akt2,Euarchontoglires,ortholog_one2one,98.1289,98.1289,100,100.00,1
ENSG00000186510,CLCNKA,ENSMUSG00000006216,Clcnkb,Euarchontoglires,ortholog_many2many,80.786,80.786,100,100.00,1
ENSG00000186510,CLCNKA,ENSMUSG00000033770,Clcnka,Euarchontoglires,ortholog_many2many,82.2416,82.2416,100,8.90,1
ENSG00000135443,KRT85,ENSMUSG00000116336,Gm49425,Euarchontoglires,ortholog_one2one,92.7022,92.7022,100,100.00,1
ENSG00000161849,KRT84,ENSMUSG00000044294,Krt84,Euarchontoglires,ortholog_one2one,82,81.592,100,100.00,1
ENSG00000161850,KRT82,ENSMUSG00000049548,Krt82,Euarchontoglires,ortholog_one2one,85.9649,85.4651,100,100.00,1
ENSG00000170454,KRT75,ENSMUSG00000022986,Krt75,Euarchontoglires,ortholog_one2one,84.755,84.755,100,100.00,1
ENSG00000185519,FAM131C,ENSMUSG00000006218,Fam131c,Euarchontoglires,ortholog_one2one,79.2857,81.3187,100,100.00,1
ENSG00000185479,KRT6B,ENSMUSG00000023041,Krt6b,Eutheria,ortholog_many2many,84.2199,85.7401,50,0.00,0
ENSG00000185479,KRT6B,ENSMUSG00000064232,Gm5414,Eutheria,ortholog_many2many,69.5035,71.0145,75,46.81,1
ENSG00000185479,KRT6B,ENSMUSG00000058354,Krt6a,Eutheria,ortholog_many2many,85.6383,87.3418,50,0.00,0
ENSG00000170465,KRT6C,ENSMUSG00000023041,Krt6b,Eutheria,ortholog_many2many,84.2199,85.7401,50,100.00,1
ENSG00000170465,KRT6C,ENSMUSG00000064232,Gm5414,Eutheria,ortholog_many2many,69.5035,71.0145,75,0.00,1
ENSG00000170465,KRT6C,ENSMUSG00000058354,Krt6a,Eutheria,ortholog_many2many,85.6383,87.3418,50,0.00,0
ENSG00000177462,OR2T8,ENSMUSG00000059504,Olfr314,Euarchontoglires,ortholog_one2many,74.359,70.303,0,98.27,1
ENSG00000115355,CCDC88A,ENSMUSG00000032740,Ccdc88a,Euarchontoglires,ortholog_one2one,94.3346,87.5496,100,100.00,1
ENSG00000142634,EFHD2,ENSMUSG00000040659,Efhd2,Euarchontoglires,ortholog_one2one,94.1667,94.1667,100,100.00,1
ENSG00000205420,KRT6A,ENSMUSG00000023041,Krt6b,Eutheria,ortholog_many2many,84.7518,86.2816,50,0.00,0
ENSG00000205420,KRT6A,ENSMUSG00000064232,Gm5414,Eutheria,ortholog_many2many,70.0355,71.558,75,0.00,1
ENSG00000205420,KRT6A,ENSMUSG00000058354,Krt6a,Eutheria,ortholog_many2many,86.1702,87.8843,50,100.00,1
ENSG00000169214,OR6F1,ENSMUSG00000054498,Olfr308,Eutheria,ortholog_one2one,83.1169,83.1169,25,100.00,1
ENSG00000186081,KRT5,ENSMUSG00000061527,Krt5,Mammalia,ortholog_one2many,88.6441,90.1724,50,100.00,1
ENSG00000186081,KRT5,ENSMUSG00000095241,Gm5478,Mammalia,ortholog_one2many,55.4237,61.1215,50,0.00,0
ENSG00000241128,OR14A2,ENSMUSG00000062878,Olfr298,Eutheria,ortholog_one2many,70.0637,66.2651,0,5.29,0
ENSG00000241128,OR14A2,ENSMUSG00000055610,Olfr307,Eutheria,ortholog_one2many,71.6561,71.885,50,100.00,1
ENSG00000241128,OR14A2,ENSMUSG00000062042,Olfr294,Eutheria,ortholog_one2many,68.7898,64.4776,0,0.00,0
ENSG00000241128,OR14A2,ENSMUSG00000055571,Olfr305,Eutheria,ortholog_one2many,72.293,71.1599,50,0.00,0
ENSG00000241128,OR14A2,ENSMUSG00000062426,Olfr304,Eutheria,ortholog_one2many,73.2484,69.0691,50,0.00,0
ENSG00000228336,OR9H1P,ENSMUSG00000049806,Olfr466,Euarchontoglires,ortholog_one2one,83.7662,83.7662,0,100.00,1
ENSG00000173285,OR10K1,ENSMUSG00000047286,Olfr370,Eutheria,ortholog_one2one,77.3163,77.0701,0,97.83,1
ENSG00000177201,OR2T12,ENSMUSG00000059504,Olfr314,Euarchontoglires,ortholog_one2many,72.5,70.303,0,92.60,1
ENSG00000177212,OR2T33,ENSMUSG00000059504,Olfr314,Euarchontoglires,ortholog_one2many,72.1875,70,0,92.61,1
ENSG00000160062,ZBTB8A,ENSMUSG00000028807,Zbtb8a,Euarchontoglires,ortholog_one2one,83.4467,84.7926,100,100.00,1
ENSG00000176261,ZBTB8OS,ENSMUSG00000057572,Zbtb8os,Eutheria,ortholog_one2one,95.8084,95.8084,100,100.00,1
ENSG00000139648,KRT71,ENSMUSG00000051879,Krt71,Euarchontoglires,ortholog_one2one,90.4398,90.2672,100,100.00,1
ENSG00000170486,KRT72,ENSMUSG00000056605,Krt72,Euarchontoglires,ortholog_one2one,83.1703,81.7308,100,100.00,1
ENSG00000213281,NRAS,ENSMUSG00000027852,Nras,Eutheria,ortholog_one2one,99.4709,99.4709,100,100.00,1
ENSG00000052723,SIKE1,ENSMUSG00000027854,Sike1,Euarchontoglires,ortholog_one2one,91.7874,91.7874,100,100.00,1
ENSG00000206674,RNU6-945P,ENSMUSG00000119089,Gm25538,Eutheria,ortholog_one2one,88.785,88.785,,0.00,0
ENSG00000160392,C19orf47,ENSMUSG00000049643,2310022A10Rik,Euarchontoglires,ortholog_one2one,90.1299,84.0194,100,98.53,1
ENSG00000182783,OR2T29,ENSMUSG00000064252,Olfr329,Euarchontoglires,ortholog_many2many,79.0476,75.2266,0,0.00,0
ENSG00000182783,OR2T29,ENSMUSG00000060765,Olfr325,Euarchontoglires,ortholog_many2many,77.4603,74.8466,50,100.00,1
ENSG00000182783,OR2T29,ENSMUSG00000050818,Olfr330,Euarchontoglires,ortholog_many2many,76.8254,76.8254,0,0.00,0
ENSG00000182783,OR2T29,ENSMUSG00000058807,Olfr331,Euarchontoglires,ortholog_many2many,76.5079,74.3827,0,0.00,0
ENSG00000182783,OR2T29,ENSMUSG00000057654,Olfr328,Euarchontoglires,ortholog_many2many,76.1905,77.4194,0,15.12,0
